,uid,logf0_rmse_gt,logf0_corr_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,0.24737528534958417,0.8392449273187212
1,4a506707-52ea-493e-98c4-f667e3222d44,0.15635055411278906,0.2506609819492634
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,0.261515097008934,0.46862741752065284
3,c237c6d5-f413-4e25-82e2-af7b408d390a,0.19491296809396572,0.2703639429637818
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,0.21489155535416757,0.5591291883431179
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,0.14229399465824136,0.15466370355495798
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,0.29452117402901207,-0.18121628087332725
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,0.07672999477695731,0.39486887267224013
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,0.48032742674002227,-0.009113090722712868
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,0.22356922062386303,0.7976466778372214
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,0.10785406412628167,0.9046857257886802
11,dcf5bfb3-74de-495f-a112-fbf496005651,0.12817378744365002,0.4181138537750153
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,0.09075085464548706,0.9503053051556338
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,0.3524409602196072,-0.06838509307744561
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,0.19889516879433428,0.32176685983588355
15,37547932-54fa-4d03-8ceb-35cfba38ded1,0.16250640254042317,0.2587866068740599
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,0.3607799358735629,0.08958432056832438
17,05b04457-5e77-4848-a956-64f8242a7500,0.13899510254687322,0.5797619789808096
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,0.06997011755564363,0.3103732058726415
19,95b3d10e-2269-4613-ad48-33ce1e7649af,0.11697965815414775,0.6314114618003346
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,0.27645571566355315,0.25826440518526433
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,0.224279766077486,-0.46016990781020983
22,ee438517-6423-4925-b395-2b2b94c88754,0.26367467244352794,0.7140447477250617
23,d162319f-ae9b-4812-8eb1-e1b15971466b,0.37979096945178176,0.24137926126920037
24,a1504c6b-2048-4ecd-8fad-e992a133d708,0.1845363960586349,0.5690795391138743
25,debfbd96-d973-4102-92c0-0144bd650604,0.12393951165422025,0.10216336094074994
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,0.1567960582507363,-0.6418264424092178
27,9df79205-7eb3-49b3-94d2-69b474e5482a,0.1679039633563212,-0.09140289280056833
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,0.1493131244855258,0.6496041942591405
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,0.8080390057685566,-0.0721380532785365
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,0.15640468553981193,0.697741968322958
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,0.5347209614948614,-0.20828593879178559
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,0.15578172130909673,0.5353630276423321
33,de8ffe15-1e09-41b2-b502-e8fd7e100497,0.31667749825089375,0.4343794270865163
34,4e02a38a-d438-41fb-9126-75e89e857881,0.39463012775762163,0.39762316200864034
35,2b3251c5-d257-4799-9b99-332469f745d2,0.3220068757161396,-0.9727984256146748
36,33799903-48a0-4355-9086-52b5ffedf7d8,0.2645286139330557,-0.0651954000164042
37,a8a39ee2-c7f7-4cb6-a7dd-4fa47ce19322,0.14948954076818344,-0.11105626838993456
38,8e408cbc-7474-4c30-8599-d0c7a34d3865,0.8411769024206777,-0.2987028045977495
39,5b88c9a1-b766-462a-8972-9484167222c9,0.37179979972645605,0.15707903979635973
40,b328a22b-88a9-430c-b496-7279a3c08c94,0.11052396651983885,0.8401700554204908
41,1a04be0d-647e-4564-add2-5819e5d5fd26,0.564529735764322,-0.4986341389034153
42,f6a282c4-354e-46e1-b7a1-caad6d75f6a4,0.23597211525157527,0.28076660898639727
43,1a71ec06-8cd6-4e8e-b1aa-d1972a0c1dad,0.21802692786602265,0.5210450300292467
44,88500e12-40b2-472f-ad27-1e9f65f3f2db,0.34054800993888634,0.2396617806816187
45,91756e19-0cf1-4d2b-8b67-d270a86d657e,0.2070720389674599,0.4376382375937988
46,03d74625-7a99-4b8b-8a47-91633ff60d51,0.14047569797432585,-0.20190842684578278
47,77222d6b-3fc9-4e37-87ed-3c9eaaea32c1,0.5860399366572333,-0.056544495509920405
48,f6399c5f-e702-43e4-88eb-25c854a5edd0,0.26989140278207524,0.20496197503420271
49,a13517c5-e479-4b8d-af02-62e5ee9833dc,0.1715212343998451,-0.03854569460353764
50,7adf6391-15ac-48ff-be6d-67360317ec3c,0.0715433509141638,0.8556219431031077
51,4eb21593-bc85-4158-8e39-14df823047ff,0.20132208580463357,0.5820098269560784
52,e299786a-ef93-4ffd-8421-abba8e390a98,0.06279547485304213,0.9674498529071333
53,bc325a98-6f5d-40e5-aea1-76b3d8fc4706,0.16396514365281806,0.6730413177341417
54,d08bf3ee-6e65-45b9-923c-6eec9afee6e5,0.5206148205360749,-0.1539571882449356
55,53c56595-0743-4715-9147-1a51386709e0,0.2286808512463484,0.36757079985944474
56,eb36c4f1-c21c-4396-bbe7-71ad1776b0a5,0.5537480376515865,0.4545953921787065
57,038b3166-0d68-4922-906c-0b00c6a4fd46,0.2531666577774407,-0.06466329313462703
58,50dacdb3-9517-4e5c-94bd-7b209a387b1b,0.06921940810493998,0.6644783345346631
59,77c7d376-536d-4e43-bc1d-690cc3e75168,0.654947547713498,0.013093170378588299
60,9f6b27ff-a11d-4f07-93d6-6274e2fc915c,0.3806450341256009,-0.12947673648892552
61,7e445924-47c9-4eae-adea-7957c7b34be4,0.2596950680035811,0.2380173205560449
62,074ff76f-f1aa-4f49-8e7e-b044eca12e0f,0.26005671136757996,0.6182016435675395
63,d8ceb378-bb88-4677-8c55-a658b311297a,0.358477840131081,0.14582725744680022
64,986dfbd6-cb41-4885-bdef-a24ac81895c5,0.4127698556503261,0.031312081522464015
65,79f4c9e9-1a03-4e26-ab80-564fdef67c78,0.2979946833208812,-0.05550299794330192
66,8bb28295-6cb4-4827-b17d-c1a327de59d8,0.12297084630274584,0.9542656703158937
67,80a73e0a-9331-4eb3-89c3-821d37662fc4,0.08341904975492394,0.862290354426866
68,238fe75e-05e5-416a-8659-20825cd6bdef,0.19235758863392546,0.0671344107161907
69,9e3b36f5-d273-45eb-bb6e-fad5286a728b,0.3911051126573514,0.12516464770767005
70,40048b2e-6e7e-4c5e-9977-c70a77424895,0.1388728583139963,0.7416318467104623
71,898b49a9-5b65-49f8-bbca-c0f784f80b98,1.0220036721977444,-0.04210982236565834
72,dfd99358-2cee-42ff-9128-b714c27a42b8,0.33785874995704435,0.6499234349954932
73,e0a5c667-9aa8-46de-a374-4a039eb197a1,0.22232561045558277,0.8039554389529527
74,fa803e0c-daf5-45db-b68a-58e9e22b2196,0.2179646109026423,-0.009574095015488605
75,b239f73f-0d76-4760-bcee-f7fe06da2a06,0.0716253229884827,0.8696581933176121
76,aff429a5-4571-446f-acf3-f3c7c0cb352d,0.14092896070513664,0.7959467924588544
77,ac9ce3f0-c35d-4541-bc85-6f3b7edab881,0.17179138176632636,0.5691804198856508
78,0fcac837-41e7-4f82-b04e-28628442b3ae,0.3930145288222472,0.4148805356992688
79,8c6849c6-9098-4d0d-83e8-4affb22d6b0f,0.10291528529520555,0.8851423230389255
80,287d3971-4a2a-4e07-bd81-61be038787cc,0.22464205306715773,-0.18205593431957384
81,aa791a20-2773-4c73-8ba4-0704e00a4742,0.2803725533489191,-0.004912407040187278
82,adb0b663-0c15-4c08-a089-2bb215f4872d,0.11998492367587728,0.6396076073471747
83,931b479f-4fe0-4849-b94d-a1da2979539c,0.3231668568263503,0.5496164532909908
84,5ed56c20-59b7-4974-a8d1-b24f191b733f,0.18278896010216666,-0.6379509101150458
85,c335311b-cd1f-47a3-aa7b-51d9b9bad17d,0.49027510837238847,0.5441237819488898
86,1e2e8459-a0c0-401e-aeec-5ca70eb2eb64,0.1792131336873734,-0.5117250174276865
87,714bc3f0-47aa-4c62-bd5f-54a994eed111,0.20718805076770308,-0.5473892526296196
88,1d4f5dce-df7e-4958-8a06-b52781f48356,0.09577561332695302,-0.08206190450523958
89,ade9bc02-46e2-460e-aed1-4fcf55c004f4,0.4368060363999234,0.5924083315050738
90,6973520c-8dd5-4f85-9ded-3cf6e3f93674,0.22889998575718667,0.8115382411291149
91,999ecec0-d397-473c-a949-58fd44b7c683,0.27880916051404564,0.6809555006567587
92,5e2e7fd5-44b0-4abb-bdba-b7289a4e3413,0.17334289023621374,0.36437835324733586
93,a1a1881f-ae30-4a5b-9997-190fc776f658,0.06314500331364796,0.8532589268552347
94,e864e75c-4db9-41de-a734-aeef98e93d99,0.15113791956810535,0.21051070173743403
95,64d60f1a-8c1c-46e5-8731-1d5a64a07bd2,0.0998828485455875,0.7649104489150494
96,abccbb9c-c130-4459-bc6f-ed0598dfa9c7,0.1905648961238286,0.1765550849067725
97,a7940583-5e2e-4682-b6f6-6d7aa8fce64f,0.09982253628278087,0.5970980252401517
98,295308b8-8731-48a5-a616-56bf976e4440,0.10244703243904088,0.9387204215056119
99,540f9672-69c0-4084-9c77-a6cb129fde14,0.10348029696399029,0.2887596287591848
100,84c86b39-6f46-44ab-ba8f-9427ec733518,0.7993749590270108,-0.12844595548850604
101,cd81dc33-ac32-45b8-9a09-f907b08929bc,0.7448335841306238,-0.21209934490580604
102,7ce2271a-9bf0-4f5d-ac88-0b85b4314bea,0.26813493194931337,0.18604470310532473
103,991abfff-ad69-4556-8d4a-32d25d427c2a,0.14862363973176995,0.14575588921803206
104,2e5b7030-5db2-40ec-bba7-8cc6f56a4f62,0.15134882187318607,0.6717850374143092
105,34525936-5071-45fd-91c2-16018ec8fe07,0.316785843726882,-0.6723257106240597
106,7876e32b-8a69-49ad-b99b-2419efd06ea1,0.25669022108439704,0.06671046960209022
107,87b7217f-4f55-4370-a845-6e2b428451a1,0.21205448990943657,0.035978823886446645
108,f915779a-025a-45c8-b3f7-81949da6d0f3,0.21896012112181784,0.40831736167019794
109,3247ffa3-adc8-4978-9be8-4b07a0995e7b,0.1552195045660215,0.6486341606232535
110,b1f5c447-c175-4623-a0f2-671771f1df9c,0.11847056133490808,0.8769503496399456
111,a6d4dbc4-969d-4819-af85-f3b3cb56195e,0.5441675453441311,-0.280133524883363
112,8fcb8cae-6f09-4f53-b7a6-37d05ab8f78e,0.20135791746409729,0.1914506605558232
113,8379b818-5015-4295-ba3f-9f2b736ebc54,0.23340232860923674,0.08159715049310258
114,d9eb4321-7d18-472b-ace4-558fd0e1a3b2,0.06869086786252204,0.9194748405247455
115,9d37ea3a-3640-49b2-86b9-4375ea6dea78,0.22305948799992767,0.32599601623829794
116,264a836b-d0e2-4605-b6b6-4efde554e1c3,0.0872316802875731,0.9047687471233142
117,ccd465f0-fb96-4bf7-845b-b17e28f54ded,0.26298590237235864,
118,e2906947-9825-4fa5-80db-61c6d37c0323,0.19723149642446525,0.40357175786781174
119,bf4e6e27-4eca-4f05-939b-ecda531b40fa,0.09852648025399123,0.32495222293213566
120,e12a754e-6bc9-4354-b166-13143af8256a,0.15294217008493252,0.8179140937070859
121,40f88e89-e0e8-4923-a472-57319960a00c,0.076384300492845,0.8126636737500509
122,4157e9ed-a139-407b-9713-9fc7996ddbf3,0.45575220841945774,-0.05109208519664927
123,499ec1a6-b2fe-4b6f-a146-8b3fcb66d6ae,0.0725039510484536,0.882490780471722
124,b4c5f759-6ad6-44aa-817f-946c0343b435,0.4552212160955753,0.22845158126525233
125,5e2b60fa-f6b9-4954-9b64-265c567cb1fa,0.5086885650090452,0.05736489510167988
126,cfe40921-0218-4988-8bd0-d698c56f3b13,0.8306349075459691,0.23374412294444682
127,16ad4265-df33-482d-9237-7a9a70760c3b,0.12106802488491976,0.39583883365979383
128,3a22e319-be7d-4e7b-a6a2-7ad2c90766e3,0.2028601580416316,0.40382034189075705
129,92d4f352-14a5-4e37-bd23-b66c50d302e6,0.14251508923778577,0.2933194905951258
130,5a342052-7157-4422-a329-f8ec71e97fca,0.7083415113806358,0.7073563402991235
131,6f1a5650-1ada-41ff-830e-5164f5d3c629,0.16529263359187601,0.24650029891556283
132,971aedd4-587c-4d33-8689-018c6d7a417a,0.4410761795670086,0.2642304772608053
133,891f714d-2a66-40b0-902b-1dfe469719c8,0.21811804173180868,0.8129003647283504
134,24c82558-7465-40aa-9158-1ac73d8f92b5,0.19203683541551783,-0.23870868168514828
135,f7ff9569-d450-44ba-aae1-df7abf3bacb3,0.15948583276002093,0.431577497968785
136,55aff591-ecd9-4344-908b-9337e069ed98,0.1952269604866895,0.6820971505133664
137,87e4b4bf-958c-4cc8-9c5d-2ca71b6c37ec,0.17637963743055732,0.27524609648497134
138,89214cd9-4ca5-4d83-b0be-b71ca4c9f815,0.27011704115301677,0.1564198299880493
139,872a8ab8-0fe7-4987-855c-b06049356365,0.20184371606362456,0.6240030828504505
140,b3bec9b5-87de-4c3f-9d16-6272d85a4bb9,0.12429412038264788,0.6618949318072906
141,081c0b6c-e0a7-43ab-a9a7-2c68a079d4d9,0.13841473468922846,0.5352809966252402
142,347a7460-2e67-46a6-aa20-f1427e57f04c,0.17585724773415207,0.31774704807546134
143,ee1d41ac-659e-4313-b42e-26548281316f,0.1627752007206211,0.7817447687843015
144,fdca3222-bf07-45bf-92ee-7f9cacc81e26,0.3726938225942969,0.20619905048278264
145,f2ae6a5e-da2e-493c-a85d-1d90a8e20e00,0.16786128086809174,0.34971567748004967
146,8d5f171e-ff36-4c02-8c9a-98ab37b0cd10,0.29923176563043113,0.05466858420617649
147,23fe9cff-f834-42f7-99fc-b387788fffd1,0.16952920902033025,0.484136357252787
148,4d87d70c-8859-4ee3-8558-65fee16aefb1,0.5241599544440964,-0.48554492182283737
149,6f6c12fb-5efe-4d6a-bc62-014019feb929,0.48975106454699335,0.2112957939872358
150,a1de6b82-93f4-470b-94b3-8f742a99ba64,0.19153288852567388,0.604684583067927
151,143c4c53-d6db-4fb9-afc0-cdcab8415579,0.12167857351604135,0.26310371704486635
152,70011b2c-990f-4d21-a1be-5b94ea18319e,0.23925762943687653,0.3717573491373259
153,61cb01e5-7a4f-41b1-902d-49899a4e0553,0.3579321645958917,0.3838632545029881
154,9fd3c5a5-6f74-49b7-8e27-bfb14a518dab,0.18073710211611257,0.4320761736378558
155,b77fcb12-c71e-433b-804f-61ac830d8cb0,0.31347754148735685,0.33002269152867425
156,e5e5ed1b-f534-41ff-ad96-2dea96354a44,0.13840865845977937,-0.7187218540832352
157,4e46872f-83a9-4d23-a0b1-41c5478d869b,0.09055173823793894,-0.3441832530934305
158,dd4674b1-c869-48c0-b729-0d9126ebb0dd,0.11468468683055064,0.48469931805064526
159,9f40fa67-fe3d-47f6-9cad-fc0fa23b9e2d,0.07938674314518467,0.9027882182456121
160,9f27c0aa-df5f-4d31-9e8a-74a50ed69606,0.16948140712723087,0.5401533465493276
161,5351051f-493a-4ae3-8873-71cd7be845fa,0.11136157698650884,-0.547077114814894
162,7b5a93b7-2be3-4a31-aad7-efd49b3e5991,0.3733102835950257,0.14437834917125575
163,6c2e7feb-6fd2-4dba-ae04-d1dee583d804,0.11774408270893331,0.7568006922945086
164,1cb765c2-d108-41a7-81aa-41ca65c32cde,0.22744356301983923,0.6512847715758523
165,2faab36e-e1b8-40b8-b399-4a219334cae7,0.1582232283754262,-0.48290166020954134
166,5c7783ef-05ba-4b35-8a91-360283d536dd,0.24439526605169254,0.2145152462701876
167,bac6c673-e43e-4637-b34d-db20c34acc28,0.1949562905384537,0.522104304816642
168,b0202414-4808-4e54-86a4-4f0d07a929f4,0.3125567226882771,0.15779734272121976
169,a428fa3f-5580-4b51-ab45-a84f6221bf0e,0.2675846753950967,0.5707366697983127
170,de9c318f-66eb-4418-bbce-98db13d5fad9,0.8397856756312203,-0.11957934724523449
171,d47ebf15-d6cb-4081-a663-9e495995c8a7,0.2069996461089203,0.5617306014280085
172,d76d44d7-01d0-46d6-81df-0f1a4848ae17,0.27284479439258186,-0.27535143760111797
173,3d157838-f9d0-426a-83ea-d5e12c1accdd,0.16403104128809856,0.5560512349514379
174,f6c03406-caa5-4216-91f9-77a2112b4c4a,0.10798776163113499,0.6665010055546391
175,05eb8f26-7967-4190-ac74-47c5ae90a987,0.2534372786258464,-0.1948006073148142
176,71a83088-9f9d-4906-b5ba-01f3c1f02ef0,0.10073010702736572,0.8426523506508653
177,26262689-b137-47d5-b0d2-0bd22acf5645,0.6476506588023678,0.29364582824480956
178,0eba40be-0d92-4f52-9f2f-f7cba6d2275a,0.2219706806177389,0.5199946865538992
