,uid,MCD_recon,MCD_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,5.019626597763448,7.794390623744589
1,4a506707-52ea-493e-98c4-f667e3222d44,4.733360708230573,7.882204776436752
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,5.720595026590486,8.619530452125364
3,c237c6d5-f413-4e25-82e2-af7b408d390a,4.96461437033298,7.6374244847747415
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,5.507772414922686,9.778464439593611
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,4.7644978038683785,8.540290482930544
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,5.805355072381141,8.429663091403214
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,4.762807552655441,7.805158362763428
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,7.967191986000848,8.891063973948546
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,5.627377990368215,8.511301325209164
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,4.243083275922103,7.706690303248467
11,dcf5bfb3-74de-495f-a112-fbf496005651,5.492985416210249,8.818857274418571
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,4.07805868260651,8.256026604606056
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,5.935891052179722,11.44584326474681
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,6.290105947944003,8.603516652995275
15,37547932-54fa-4d03-8ceb-35cfba38ded1,5.411008463585083,7.673862506319321
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,4.9555025510576725,8.628813146233277
17,05b04457-5e77-4848-a956-64f8242a7500,4.101598091989026,7.770189144083202
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,4.5639936257902,9.539964771568126
19,95b3d10e-2269-4613-ad48-33ce1e7649af,4.791887296360665,7.8644813931321425
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,4.466606179409738,7.484511946168368
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,5.8484650968188845,8.205514788672268
22,ee438517-6423-4925-b395-2b2b94c88754,4.705333648306816,8.917933486711183
23,d162319f-ae9b-4812-8eb1-e1b15971466b,6.449138458583672,8.659722938038545
24,a1504c6b-2048-4ecd-8fad-e992a133d708,4.563896904236548,7.5310609116949925
25,debfbd96-d973-4102-92c0-0144bd650604,5.599422674840341,8.538038631270245
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,8.197705721928818,10.168981043622862
27,9df79205-7eb3-49b3-94d2-69b474e5482a,5.133679431729654,9.77523674752717
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,3.8804106828377525,8.690297990536235
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,5.182295197490241,6.835817989321329
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,4.161608465513103,8.183538751609122
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,4.677281173036501,8.8337992273237
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,3.9235339546576924,7.4359681163790805
33,de8ffe15-1e09-41b2-b502-e8fd7e100497,10.819637134753348,11.913460755109016
34,4e02a38a-d438-41fb-9126-75e89e857881,4.51657504228968,7.563358146554916
35,2b3251c5-d257-4799-9b99-332469f745d2,4.353187609641824,9.347150558708396
36,33799903-48a0-4355-9086-52b5ffedf7d8,4.13068915999895,8.475671790828121
